0.7280072 0.763001 0.5472066
0.7222862 0.7415969 0.5284299
0.7297447 0.753215 0.5420034
0.7172061 0.7664337 0.5583668
0.7313415 0.7411934 0.5395367
0.7184344 0.7530892 0.5566316
0.7318899 0.7724919 0.538369
0.7184981 0.7383415 0.5555456
0.7114677 0.7587355 0.5390671
0.7179847 0.7665317 0.5538806
0.7241711 0.7736668 0.568826
0.7163054 0.7468264 0.5527908
0.7220793 0.7531387 0.5680754
0.7133463 0.7263009 0.5509858
0.7434619 0.7348971 0.5664086
0.7093705 0.751359 0.5458895
0.7392249 0.7145327 0.5598705
0.7441569 0.7206359 0.5711349
0.7356852 0.7385849 0.5501373
0.7412136 0.6990218 0.5600525
0.7334293 0.7168946 0.5374529
0.7395918 0.7223647 0.5453851
0.7319822 0.6946556 0.5671472
0.7381696 0.7004142 0.5286961
0.7240671 0.7092525 0.536999
0.7161967 0.6836035 0.511753
0.7219555 0.6927561 0.5175477
0.713696 0.7151896 0.5377135
0.7191898 0.6808499 0.4983962
0.7107829 0.7051113 0.5193335
0.7162567 0.7184572 0.5271081
0.7078952 0.6993901 0.5043217
0.7134112 0.7140094 0.513521
0.6987492 0.7314342 0.48044
0.7112119 0.7116646 0.5036675
0.6970975 0.7296141 0.5175814
0.6895871 0.7122541 0.4987488
0.69618 0.728149 0.5120738
0.7030365 0.743831 0.4801325
0.6961976 0.7259136 0.5080504
0.7034847 0.7409733 0.5225595
0.6970356 0.7677227 0.5059704
0.7296938 0.7382395 0.5231563
0.6985382 0.7609112 0.505931
0.7314355 0.7751763 0.5241102
0.6997579 0.7509835 0.5067338
0.7317386 0.7634258 0.5243638
0.7380973 0.773019 0.5397004
0.7296015 0.7481368 0.522806
0.7341213 0.7557274 0.5367725
0.7241687 0.7755174 0.5190613
0.7277525 0.736569 0.5323547
0.7174805 0.7545536 0.5139587
0.7008281 0.7622065 0.528398
0.7045139 0.7217675 0.5404363
0.6945772 0.7391117 0.5209213
0.6986781 0.7440907 0.532351
0.6896803 0.7148178 0.5121757
0.6954707 0.7181803 0.5240643
0.6877153 0.7341896 0.5508313
0.6940002 0.6927128 0.51767
0.6800815 0.6989502 0.5319237
0.6931323 0.7130811 0.5571015
0.6795502 0.6743689 0.5276613
0.6725717 0.691837 0.5564649
0.6791328 0.6985725 0.5257128
0.6711354 0.673534 0.5547466
0.6769184 0.6842095 0.5706902
0.6831351 0.6960955 0.5415621
0.6755126 0.6759893 0.5715712
0.7070522 0.6895624 0.5421026
0.6745267 0.6705999 0.5723217
0.7063316 0.6882821 0.5902132
0.7127584 0.7009314 0.5584712
0.7058923 0.732674 0.5886357
0.7129576 0.7038477 0.5575007
0.7067719 0.7325021 0.5855235
0.7148535 0.7488309 0.5988976
0.7098874 0.7314568 0.5802488
0.7188796 0.7465557 0.5923614
0.7146522 0.7279066 0.572934
0.7046063 0.7439377 0.5863055
0.7128636 0.7557861 0.5979204
0.7115789 0.7366161 0.5758153
0.7201133 0.7477704 0.5868551
0.7183118 0.7726572 0.5637648
0.7202196 0.7730966 0.5622343
0.716702 0.7505373 0.5853988
0.7267656 0.7605325 0.5488177
0.7223772 0.7377598 0.5715628
0.7313179 0.7485691 0.5342689
0.7258499 0.7719523 0.5554773
0.7331401 0.7836988 0.5620604
0.7199174 0.7520498 0.5258626
0.7325612 0.7739159 0.5450606
0.7173344 0.7882351 0.5089262
0.7278857 0.7650484 0.5283772
0.7115441 0.7795234 0.5382542
0.7460743 0.7588584 0.5155614
0.7487569 0.7709231 0.5241312
0.7056032 0.7822943 0.4872772
0.7394199 0.7596483 0.5103205
0.6962247 0.7690043 0.5195085
0.7305868 0.7890905 0.4992386
0.7136712 0.7529495 0.5143746
0.7235404 0.7703471 0.4952102
0.7063771 0.7796317 0.5117728
0.7092257 0.7867656 0.5274353
0.6986241 0.7609903 0.5134611
0.7017616 0.7683502 0.5302541
0.6906618 0.7426461 0.5153418
0.6931829 0.7499871 0.5310143
0.6823711 0.7688075 0.5135254
0.6862794 0.7293506 0.5262077
0.6706422 0.7369567 0.5393787
0.6610873 0.7544112 0.5180104
0.6648802 0.7140751 0.525538
0.6545342 0.7314106 0.5003883
0.6580061 0.7361509 0.5062885
0.6482728 0.7071354 0.527958
0.653112 0.710439 0.4911735
0.6382133 0.7155637 0.5037681
0.650569 0.6833699 0.4824468
0.636359 0.6894963 0.4982409
0.6496367 0.7041277 0.526253
0.6360077 0.6659604 0.4989972
0.6741141 0.6842504 0.5297246
0.6809176 0.6925496 0.5023293
0.6739303 0.6683532 0.5350032
0.6810315 0.6784661 0.5536733
0.6433491 0.6896662 0.5270645
0.6826162 0.6688073 0.5603358
0.6701275 0.6840403 0.5356482
0.6847919 0.6628641 0.5656223
0.67239 0.6792247 0.5854508
0.680689 0.6938683 0.5570817
0.675915 0.7205482 0.5873129
0.6853362 0.6886995 0.5566497
0.682109 0.7136037 0.5834325
0.6926421 0.7258583 0.5949115
0.6895661 0.7045059 0.5740673
0.7002825 0.7155879 0.5827399
0.6965168 0.6929631 0.558856
0.6854531 0.706197 0.5676115
0.6935604 0.717631 0.5742342
0.6866264 0.696282 0.5490811
0.6928177 0.7083408 0.5550058
0.684232 0.7331609 0.5295904
0.6887473 0.7005544 0.5353991
0.6783241 0.7262873 0.5104048
0.6807379 0.7406302 0.5165241
0.6621314 0.7122282 0.525457
0.6700382 0.7371461 0.4992961
0.6960675 0.7549269 0.5093199
0.6832034 0.7368771 0.4869296
0.6845115 0.7514935 0.4956764
0.6724462 0.7779397 0.5188476
0.674961 0.7465127 0.4830827
0.6326718 0.7603104 0.4935475
0.6680613 0.786164 0.4734184
0.6532107 0.7562392 0.4887275
0.6654269 0.7796714 0.5148005
0.6520601 0.7950042 0.4870762
0.6661319 0.7724941 0.5155029
0.6546084 0.7872856 0.4893529
0.6639692 0.799383 0.5065414
0.6597935 0.7781443 0.5382736
0.6701393 0.7895312 0.5106598
0.666656 0.8131321 0.5423768
0.6773313 0.7783497 0.5146689
0.6747417 0.8004289 0.5470108
0.6657594 0.8119721 0.5671585
