0.7377356 0.8401931 0.6067623
0.6984749 0.8499337 0.6187834
0.7048491 0.8596767 0.6306598
0.7364147 0.8709935 0.6451187
0.7037702 0.8446117 0.6241393
0.7354228 0.8551763 0.6384763
0.6964762 0.8631204 0.6053799
0.7344438 0.8376951 0.6318636
0.6955571 0.8450626 0.6442185
0.7337552 0.8644226 0.6248255
0.6949809 0.8254924 0.6365358
0.7332437 0.8438851 0.6168533
0.7197241 0.852186 0.6305281
0.7266669 0.8127959 0.6420398
0.7197191 0.8309302 0.6220101
0.7264579 0.8365691 0.6333755
0.7193268 0.8089323 0.6135476
0.7258815 0.8145763 0.6248079
0.7186233 0.8324466 0.6047151
0.7249744 0.7926027 0.6155564
0.7112195 0.8003601 0.6285341
0.7240155 0.8159075 0.6062194
0.7099196 0.7784797 0.6191096
0.7021637 0.7968123 0.5985783
0.7083648 0.8029433 0.6094058
0.7007513 0.7758414 0.5888969
0.7073159 0.7821293 0.5998411
0.7136742 0.788363 0.6105758
0.7063831 0.7614639 0.589874
0.7380839 0.7700184 0.6028042
0.7056404 0.7408024 0.6257864
0.7373974 0.7491041 0.5931287
0.7051365 0.76556 0.6160803
0.7369587 0.7288448 0.5833668
0.7298714 0.7477902 0.6083289
0.7366291 0.7544258 0.618903
0.698093 0.7609324 0.5840023
0.7365824 0.734143 0.6085952
0.6978288 0.7405437 0.5734423
0.7362872 0.7138756 0.5980909
0.7227695 0.7226647 0.6107271
0.7359132 0.7391565 0.587862
0.7222806 0.7024183 0.6003838
0.7288982 0.7089832 0.5653283
0.7216865 0.727698 0.5896438
0.7282093 0.6887875 0.5998089
0.7209952 0.7074538 0.5787809
0.7275971 0.7137341 0.5889341
0.7202647 0.6867398 0.5678484
0.726888 0.6929044 0.5776353
0.7132434 0.7012053 0.5894554
0.7058266 0.6739004 0.567685
0.712261 0.6796582 0.5772837
0.7047968 0.6975039 0.5553474
0.7112392 0.6574761 0.5643349
0.7039176 0.6749197 0.5418928
0.7105911 0.6799753 0.5508585
0.7421414 0.6414711 0.561967
0.7095228 0.6562297 0.5374629
0.7410306 0.6631745 0.5481644
0.7082388 0.6324936 0.5233054
0.7396132 0.6393517 0.5340571
0.7318236 0.6107315 0.5112246
0.7379699 0.6156839 0.5197107
0.6986089 0.6206228 0.528304
0.7361211 0.6378885 0.5058942
0.6963472 0.5976242 0.5151515
0.7336888 0.6153865 0.538525
0.719367 0.6232975 0.5040659
0.731768 0.5942523 0.5252037
0.7175473 0.6034978 0.4909455
0.723528 0.6113929 0.5004081
0.7158566 0.5863817 0.523937
0.7223118 0.5955763 0.4876165
0.715386 0.572296 0.5109789
0.7223961 0.5829363 0.4742403
0.7157598 0.6061927 0.4972263
0.7230669 0.572566 0.5055273
0.7101894 0.58707 0.4701699
0.7039512 0.6124507 0.4924214
0.7113904 0.6258769 0.4549771
0.7050339 0.6062725 0.4769006
0.712624 0.6204476 0.4846935
0.7063765 0.601382 0.4610466
0.713756 0.6158165 0.4686922
0.7462999 0.6327577 0.4330829
0.7143863 0.612181 0.4527138
0.7463467 0.6269395 0.4646788
0.714353 0.6546268 0.4369464
0.746553 0.6266347 0.4469595
0.7395606 0.6541299 0.4236914
0.7466863 0.6696418 0.4318356
0.7081012 0.6400162 0.4398574
0.746297 0.6685145 0.416328
0.7074456 0.681901 0.426417
0.7454205 0.6689839 0.401454
0.7453405 0.6726195 0.3995421
0.7377077 0.7018996 0.4222512
0.7437015 0.7193474 0.385643
0.7356968 0.7037272 0.4087195
0.7415919 0.7213818 0.4177588
0.7332118 0.7058904 0.3957347
0.718264 0.7260239 0.4074384
0.7238616 0.7438087 0.3720538
0.7152047 0.728303 0.3961962
0.7204707 0.7461973 0.4064617
0.7117475 0.7761805 0.385492
0.716695 0.7481827 0.3960017
0.7080991 0.7778959 0.3755783
0.7132392 0.7951176 0.3865287
0.6979457 0.7689203 0.3996989
0.7094059 0.7959434 0.3774572
0.6943614 0.8147711 0.3908231
0.731156 0.7980383 0.3711672
0.6908261 0.8144118 0.3829252
0.7275296 0.8428521 0.3632029
0.6872021 0.8132926 0.3748362
0.7242603 0.8412335 0.3553417
0.6841567 0.856618 0.3672473
0.7147393 0.8284191 0.3814885
0.6813565 0.8533144 0.3601885
0.7121712 0.8701382 0.374032
0.6790608 0.8489478 0.3526712
0.7100159 0.8653956 0.3669565
0.7158557 0.8794223 0.3789937
0.7079407 0.8599004 0.3600592
0.7141592 0.8736103 0.3724915
0.706374 0.8993847 0.3533872
0.712465 0.867142 0.3660845
0.7049043 0.8925497 0.3930208
0.6907913 0.9077609 0.3621775
0.6970693 0.8748287 0.3747406
0.6898767 0.899284 0.3560843
0.6964527 0.9111056 0.3686192
0.6891808 0.889177 0.3954093
0.6958919 0.9000635 0.3625671
0.6889278 0.8771253 0.3895064
0.6956638 0.8871023 0.3564394
0.6881029 0.9089555 0.3822138
0.7223021 0.6010955 0.4917921
0.7151219 0.5770792 0.4722646
0.7217462 0.5863424 0.4841532
0.7145476 0.5616577 0.5102063
0.7214405 0.5692881 0.4768981
0.714514 0.5880687 0.5026678
0.7212466 0.5937248 0.5139649
0.7076069 0.5550118 0.4824189
0.7206875 0.5686848 0.5070331
