0.9147439 0.2021025 0.7987689
0.9093835 0.1777 0.7789737
0.8979985 0.1896342 0.7929886
0.9132658 0.2100433 0.7722061
0.9021247 0.1783263 0.787568
0.911198 0.190507 0.8017055
0.9063738 0.2159313 0.7856901
0.9150882 0.1850342 0.8026349
0.9095079 0.2121497 0.7884624
0.9166808 0.227386 0.8062969
0.9091049 0.209593 0.7927899
0.914551 0.2249687 0.8108132
0.8984307 0.2418017 0.8307634
0.8874815 0.222972 0.8174158
0.889816 0.2371751 0.8350601
0.8770663 0.2169559 0.8208885
0.8777056 0.2293508 0.8370138
0.8644767 0.2531678 0.8208879
0.8646276 0.217145 0.8339224
0.8900203 0.2277203 0.8473353
0.8518844 0.2460403 0.82442
0.8783956 0.2557347 0.8344607
0.8411763 0.2278648 0.8085415
0.8686857 0.2379747 0.8172938
0.858092 0.2130432 0.8376455
0.862749 0.2215716 0.7971265
0.8238124 0.2307412 0.8011787
0.8641183 0.2075733 0.7732325
0.8735018 0.2183379 0.7768446
0.8707557 0.2425196 0.7954758
0.8623059 0.2119771 0.7572742
0.8807032 0.2348654 0.7751592
0.8726109 0.2503385 0.7393045
0.8914823 0.2289293 0.7607465
0.8833746 0.2452184 0.7730896
0.8954066 0.2598678 0.7400882
0.8929979 0.241389 0.7688532
0.9039875 0.2557669 0.7841683
0.8998736 0.282235 0.7698048
0.9079593 0.2503666 0.7880538
0.8949413 0.2658621 0.7633378
0.8868135 0.2907394 0.7971139
0.8920763 0.2577227 0.8164397
0.8818931 0.2815846 0.8046111
0.8846024 0.2928251 0.8237214
0.8715991 0.2697192 0.810617
0.8721061 0.2793637 0.8281633
0.8962443 0.2901039 0.846383
0.8558617 0.2630652 0.8286637
0.8791863 0.2730595 0.8447475
0.8385118 0.2907088 0.8237398
0.8622178 0.2544816 0.8361363
0.8478426 0.2737786 0.8137419
0.8480424 0.2810166 0.8212565
0.8348258 0.2551176 0.7966769
0.8365823 0.2627487 0.8024803
0.8401007 0.2709471 0.8068942
0.8309099 0.2462347 0.7793003
0.8168277 0.2574982 0.7841016
0.8305339 0.2316003 0.7535279
0.8184175 0.2442343 0.7588776
0.8280293 0.2557702 0.7629384
0.8246975 0.2349396 0.7363144
0.8364795 0.2482487 0.7420094
0.8353338 0.2751807 0.7186342
0.8479239 0.2445161 0.7276132
0.8467824 0.2721662 0.7524078
0.8588778 0.287582 0.7190181
0.8501568 0.3053367 0.7355475
0.8472821 0.2875194 0.7196857
0.8573682 0.3024073 0.7365164
0.8653259 0.3147674 0.7514582
0.8540279 0.2860025 0.7717021
0.8685894 0.3101125 0.7573403
0.8550115 0.3258755 0.7794726
0.8917826 0.3053285 0.7682074
0.8504276 0.317297 0.7881811
0.8857505 0.2958819 0.7761742
0.8422102 0.3059009 0.7934965
0.8755256 0.3271924 0.8245249
0.8309112 0.289731 0.7945145
0.8559229 0.2988624 0.8105319
0.8621485 0.3155738 0.7903667
0.8408038 0.2778154 0.8035349
0.8464828 0.2936281 0.8258161
0.8254726 0.3019024 0.7916904
0.811705 0.2748848 0.8140422
0.8127449 0.2810533 0.7760505
0.8149892 0.2873351 0.7819943
0.8047335 0.2609461 0.8009096
0.8100328 0.2680506 0.7591385
0.8026494 0.2878291 0.7768291
0.7906264 0.2530512 0.7365258
0.8070029 0.2722524 0.7518349
0.7992052 0.2848919 0.7579464
0.8138241 0.2510677 0.7174083
0.8159419 0.2760062 0.7377833
0.8338565 0.2898998 0.7006377
0.8380876 0.2710231 0.7245705
0.8565937 0.2858243 0.736352
0.8609447 0.3131496 0.718433
0.8789311 0.2827885 0.7331258
0.8760267 0.3001946 0.706224
0.9239299 0.3272492 0.7392396
0.8942075 0.2963603 0.7581889
0.9397875 0.3222832 0.7474007
0.9066111 0.3348297 0.7684016
0.9487019 0.3132773 0.7592536
0.9125846 0.3244342 0.7813882
0.9451931 0.3369583 0.8055944
0.9398152 0.321374 0.8183353
0.9477167 0.2939865 0.8063575
0.9264141 0.3031535 0.8286728
0.9099378 0.3214426 0.8157539
0.9062778 0.3266858 0.8324928
0.9015828 0.2860491 0.8482966
0.8820768 0.3028847 0.8315246
0.8756881 0.3077854 0.8443764
0.8562307 0.2794786 0.8239248
0.8306509 0.2868356 0.8344667
0.8318799 0.2567194 0.854528
0.8069304 0.2650381 0.8174515
0.8036422 0.2719409 0.8234421
0.7881866 0.2462129 0.7964982
0.787874 0.2545495 0.7996974
0.7760063 0.2759562 0.815742
0.781568 0.2416396 0.7715336
0.7759087 0.2660896 0.7867096
0.7860263 0.2795879 0.7425631
0.7771187 0.2507387 0.7464207
0.8226732 0.2789251 0.7629188
0.792214 0.2956533 0.7204953
